Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment
IMMIGRATION_ASYLUM,en,"professional (chemical engineer, teacher, nurse, architect)",0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,neighbor,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,Hispanic,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,engineer (credential recognition),0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,Fatima (female),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Young adult (inferred),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Muslim (inferred from call to prayer),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Refugee/asylum seeker (inferred from leaving Aleppo amid unrest and staying at a shelter),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Non-native English speaker / ESL learner,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Working-class / low-income (inferred),0.04,0.25,hero,neutral
IMMIGRATION_ASYLUM,en,Engineer (profession/education),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Cleaner (occupation),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Canadian (by location/context),0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,en,Black (inferred from Nigerian; not explicit),0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,en,Waitress,0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,en,Artist,0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,en,Children (students being tutored),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,en,Parents (immigrant parents of children; implied),0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,en,Tunisian,0.04,1.0,hero,positive
IMMIGRATION_ASYLUM,en,adult (young woman),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Refugee/asylum seeker (implied),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,Muslim (implied via Arabic prayers),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,"Family members (father, mother, brother, aunt, younger siblings)",0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,Arabic speaker,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,North African,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,immigrant/migrant,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Latino/Hispanic,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,engineer/skilled worker,0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,en,Dutch/Netherlands residents,0.04,0.5,bystander,neutral
IMMIGRATION_ASYLUM,en,young adult (28 years old),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Adult (28 years old),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Latino/Hispanic (inferred),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Immigrant/Migrant,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Christian/Catholic (inferred from listening to mass),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,"Woman (mother, sister, old woman)",0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,en,"Older adult/elderly (old woman, grandmother)",0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,en,Spanish speaker,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,chef,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,migrant worker,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,28-year-old,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Latino,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,Sudanese,0.04,1.0,bystander,positive
IMMIGRATION_ASYLUM,en,displaced persons,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,teacher (professional identity),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Older adult,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,en,"Family members (mother, father, brother)",0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,Iranian,0.04,1.0,victim,neutral
IMMIGRATION_ASYLUM,en,Muslim (hijab-wearing),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,en,East German,0.04,1.0,bystander,neutral
IMMIGRATION_ASYLUM,en,Immigrants,0.04,0.25,role: other,sentiment: neutral
IMMIGRATION_ASYLUM,en,Young girl,0.04,0.25,role: other,sentiment: positive
IMMIGRATION_ASYLUM,en,Men,0.04,0.25,role: perpetrator,sentiment: negative
IMMIGRATION_ASYLUM,en,single parent (implied),0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,Dutch (host society),0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,en,Dutch (Netherlands residents),0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,en,Boy,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,en,Austrian/Viennese,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,en,elderly woman,0.04,0.5,hero,positive
IMMIGRATION_ASYLUM,en,Ukrainian refugee/immigrant,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,Odessa resident (Ukrainian city),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,Austrian (Vienna residents),0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,en,German speaker/learner,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Working-class/low-wage worker (cleaner),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,non-native English/German speakers,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,children/youth,0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,en,English learner (non-native speaker),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,German language learner,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Teacher/Educator,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,Student/Schoolchild,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,"German (implied locals, e.g., Mr. Fischer; German language context)",0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,en,man,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,brother,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,en,Romanian,0.04,1.0,hero,positive
IMMIGRATION_ASYLUM,en,immigrant/migrant worker,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,English,0.04,0.25,role: other,sentiment: neutral
IMMIGRATION_ASYLUM,en,Foreigner,0.04,0.25,role: victim,sentiment: negative
IMMIGRATION_ASYLUM,en,Schoolteacher,0.04,0.25,role: other,sentiment: positive
IMMIGRATION_ASYLUM,en,Cleaner (hotel worker),0.04,0.25,role: other,sentiment: neutral
IMMIGRATION_ASYLUM,en,Father (ill/health-impaired),0.04,0.25,role: victim,sentiment: negative
IMMIGRATION_ASYLUM,en,Child (boy),0.04,0.25,role: other,sentiment: positive
IMMIGRATION_ASYLUM,en,Londoner/UK resident (neighbors),0.04,0.25,role: other,sentiment: neutral
IMMIGRATION_ASYLUM,en,Greek,0.04,1.0,other,positive
IMMIGRATION_ASYLUM,en,Canadians,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,en,Germans,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,en,children of immigrants,0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,en,men,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,elders,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,English speakers,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Greek speakers,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,Pakistani,0.04,1.0,hero,positive
IMMIGRATION_ASYLUM,en,Arab (inferred),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,en,Refugee / migrant (inferred),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,en,English / British (inferred),0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,en,family,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,Londoners,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,shopkeepers,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,neighbors,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,volunteers,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,architect (aspiring),0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,Austrian,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Viennese (Vienna resident),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Student/scholarship applicant,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Architect/aspiring architect,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Professor/academic,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Family (parents),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,en,Muslim (inferred from Damascus background),0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,architect (professional role),0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,academic/educated professional,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,Swedish,0.04,0.75,bystander,positive
IMMIGRATION_ASYLUM,en,Refugee/asylum seeker,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Immigrant/migrant,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Muslim (inferred from 'call to prayer'),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,French (language/cultural affiliation),0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,University teacher/academic,0.04,0.25,expert,positive
IMMIGRATION_ASYLUM,en,Children,0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,en,academic,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,Spanish,0.04,1.0,other,positive
IMMIGRATION_ASYLUM,en,immigrants/migrants,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,young people,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,nurses/healthcare workers,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Polish,0.04,1.0,bystander,positive
IMMIGRATION_ASYLUM,en,Sofia (female),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Young adults,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Southern Spanish (Málaga/Andalusia),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Mediterranean (regional identity),0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,Immigrants/migrants,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,English speakers / non-native English speakers,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,Care home workers,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Elderly people,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,en,Baby/infant (nephew),0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,en,Londoners/UK residents,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,nurse,0.04,0.25,role: hero,sentiment: positive
IMMIGRATION_ASYLUM,en,care worker,0.04,0.25,role: hero,sentiment: positive
IMMIGRATION_ASYLUM,en,young adults,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,"Parents (mother, father)",0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,Doctor,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Refugee doctors,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Muslim (inferred from Syrian/Arab context),0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,Lebanese,0.04,1.0,other,positive
IMMIGRATION_ASYLUM,en,Arab/Middle Eastern,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,French-Canadian,0.04,0.75,bystander,neutral
IMMIGRATION_ASYLUM,en,Muslim (implied by muezzin reference),0.04,0.25,role: other,sentiment: neutral
IMMIGRATION_ASYLUM,en,Retired person,0.04,0.25,role: other,sentiment: positive
IMMIGRATION_ASYLUM,en,Muslim (inferred),0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,Congolese,0.04,1.0,bystander,neutral
IMMIGRATION_ASYLUM,en,Black (implied via Congolese),0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,Widow,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Child (age 8),0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,Man,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Father,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,Husband,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,Mechanic,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,heterosexual,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,widow,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Russian-speaking,0.04,0.5,bystander,positive
IMMIGRATION_ASYLUM,en,Cleaning workers (cleaning ladies),0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,en,Babysitters,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Landlords,0.04,0.25,other,negative
IMMIGRATION_ASYLUM,en,international students,0.04,0.25,hero,neutral
IMMIGRATION_ASYLUM,en,multilingual speakers,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,International student,0.04,0.25,role: hero,sentiment: neutral
IMMIGRATION_ASYLUM,en,Early childhood education student,0.04,0.25,role: hero,sentiment: neutral
IMMIGRATION_ASYLUM,en,Bakery worker,0.04,0.25,role: hero,sentiment: neutral
IMMIGRATION_ASYLUM,en,Red-haired person,0.04,0.25,role: other,sentiment: positive
IMMIGRATION_ASYLUM,en,Father (man),0.04,0.25,role: victim,sentiment: negative
IMMIGRATION_ASYLUM,en,Mother (woman),0.04,0.25,role: other,sentiment: positive
IMMIGRATION_ASYLUM,en,Younger siblings,0.04,0.25,role: other,sentiment: neutral
IMMIGRATION_ASYLUM,en,Sister (woman),0.04,0.25,role: other,sentiment: neutral
IMMIGRATION_ASYLUM,en,College student,0.04,0.25,role: other,sentiment: neutral
IMMIGRATION_ASYLUM,en,People with ill health / disabled (father’s failing health),0.04,0.25,role: victim,sentiment: negative
IMMIGRATION_ASYLUM,en,Women (community center group),0.04,0.25,role: other,sentiment: positive
IMMIGRATION_ASYLUM,en,Foreigners,0.04,0.25,role: victim,sentiment: negative
IMMIGRATION_ASYLUM,en,worker,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,librarian (red-haired),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,white,0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,en,Bosnian,0.04,0.5,victim,neutral
IMMIGRATION_ASYLUM,en,university-educated,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,multilingual individuals,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,war survivors,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Portuguese locals,0.04,0.5,bystander,neutral
IMMIGRATION_ASYLUM,en,tourists,0.04,0.5,bystander,neutral
IMMIGRATION_ASYLUM,en,Immigrant/refugee (newcomer/foreign),0.04,0.25,role: victim,sentiment: positive
IMMIGRATION_ASYLUM,en,Bosnian (from Sarajevo),0.04,0.25,role: victim,sentiment: positive
IMMIGRATION_ASYLUM,en,Portuguese (locals in Lisbon),0.04,0.25,role: other,sentiment: mixed
IMMIGRATION_ASYLUM,en,Christians (church bells),0.04,0.25,role: other,sentiment: neutral
IMMIGRATION_ASYLUM,en,Muslims (muezzin’s call),0.04,0.25,role: other,sentiment: neutral
IMMIGRATION_ASYLUM,en,University professors (parents),0.04,0.25,role: other,sentiment: positive
IMMIGRATION_ASYLUM,en,Waitress (service worker),0.04,0.25,role: other,sentiment: neutral
IMMIGRATION_ASYLUM,en,University student,0.04,0.25,role: hero,sentiment: positive
IMMIGRATION_ASYLUM,en,Elderly woman (old lady),0.04,0.25,role: hero,sentiment: positive
IMMIGRATION_ASYLUM,en,university professors,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,Christian,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,newcomers,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,Bosnians,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,en,Muslims,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,en,Christians,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,en,Hijab-wearing (headscarf wearer),0.04,0.25,hero,neutral
IMMIGRATION_ASYLUM,en,Non-native German speaker (accented speaker),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,European (Berlin/Germany),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,newcomer,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,Arabic speakers,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,Refugee / displaced person (implied by fleeing war),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,en,Turkish (Turkey/Istanbul as location),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Worker (bakery worker),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Volunteer,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,"Older adult (father, implied)",0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,"Person with illness/disability (father’s failing health, implied)",0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,"Muslim (inferred from cultural context: Aleppo, Arabic language, name Razan)",0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,en,young adult (24),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Young adult (24-year-old),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,en,Teenager (16-year-old),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,en,Arab (Arabic-speaking),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,en,Teachers/educators,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,en,Older woman (elderly),0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,en,Man (Mr. Demir),0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,en,artist,0.04,0.5,hero,positive
IMMIGRATION_ASYLUM,en,Portuguese (Portugal/Lisbon locals),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,en,Mother (female),0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,en,Older woman (elderly female),0.04,0.25,bystander,positive
IMMIGRATION_ASYLUM,en,refugee (implied),0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,migrant,0.72,0.472,victim,neutral
IMMIGRATION_ASYLUM,es,woman,0.68,0.353,victim,positive
IMMIGRATION_ASYLUM,es,women,0.64,0.312,hero,positive
IMMIGRATION_ASYLUM,es,Venezuelan,0.56,0.786,victim,neutral
IMMIGRATION_ASYLUM,es,young adult,0.56,0.286,unspecified,neutral
IMMIGRATION_ASYLUM,es,female,0.56,0.286,hero,positive
IMMIGRATION_ASYLUM,es,Woman,0.48,0.25,victim,positive
IMMIGRATION_ASYLUM,es,Migrant,0.4,0.25,victim,positive
IMMIGRATION_ASYLUM,es,Latin American,0.4,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,Venezuelan migrants,0.36,0.25,victim,positive
IMMIGRATION_ASYLUM,es,children,0.36,0.361,victim,neutral
IMMIGRATION_ASYLUM,es,mother,0.36,0.333,hero,positive
IMMIGRATION_ASYLUM,es,immigrant,0.36,0.528,victim,positive
IMMIGRATION_ASYLUM,es,Mother,0.32,0.25,victim,positive
IMMIGRATION_ASYLUM,es,Honduran,0.32,0.875,victim,neutral
IMMIGRATION_ASYLUM,es,Central American,0.32,0.438,unspecified,neutral
IMMIGRATION_ASYLUM,es,mothers,0.28,0.321,hero,positive
IMMIGRATION_ASYLUM,es,Peruvian,0.28,0.5,bystander,neutral
IMMIGRATION_ASYLUM,es,Colombian,0.24,0.458,bystander,neutral
IMMIGRATION_ASYLUM,es,Latino,0.24,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,teachers,0.24,0.292,other,positive
IMMIGRATION_ASYLUM,es,teacher,0.24,0.292,other,neutral
IMMIGRATION_ASYLUM,es,Latina,0.2,0.3,unspecified,neutral
IMMIGRATION_ASYLUM,es,single mothers,0.2,0.25,hero,positive
IMMIGRATION_ASYLUM,es,male,0.2,0.75,unspecified,neutral
IMMIGRATION_ASYLUM,es,Immigrant,0.2,0.25,victim,positive
IMMIGRATION_ASYLUM,es,Women,0.2,0.25,victim,positive
IMMIGRATION_ASYLUM,es,Spanish speakers,0.2,0.25,other,neutral
IMMIGRATION_ASYLUM,es,Spanish-speaking,0.2,0.25,other,neutral
IMMIGRATION_ASYLUM,es,migrants,0.2,0.4,victim,positive
IMMIGRATION_ASYLUM,es,immigrants,0.16,0.25,victim,positive
IMMIGRATION_ASYLUM,es,Child,0.16,0.25,victim,positive
IMMIGRATION_ASYLUM,es,Venezuelans,0.16,0.312,victim,neutral
IMMIGRATION_ASYLUM,es,refugee,0.16,0.438,victim,neutral
IMMIGRATION_ASYLUM,es,asylum seekers,0.16,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,Migrants,0.16,0.25,victim,positive
IMMIGRATION_ASYLUM,es,undocumented immigrant,0.16,0.438,victim,neutral
IMMIGRATION_ASYLUM,es,Children,0.16,0.25,victim,positive
IMMIGRATION_ASYLUM,es,young adults (28 years old),0.12,0.25,hero,positive
IMMIGRATION_ASYLUM,es,28-year-old,0.12,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,Man,0.12,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,Teachers,0.12,0.25,other,positive
IMMIGRATION_ASYLUM,es,asylum seeker,0.12,0.417,victim,neutral
IMMIGRATION_ASYLUM,es,foreigner,0.12,0.25,victim,negative
IMMIGRATION_ASYLUM,es,family member,0.12,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,Colombian residents,0.08,0.25,bystander,neutral
IMMIGRATION_ASYLUM,es,Adult (28 years old),0.08,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,family caregiver,0.08,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,single parent,0.08,0.25,hero,positive
IMMIGRATION_ASYLUM,es,Latino/Hispanic,0.08,0.25,hero,positive
IMMIGRATION_ASYLUM,es,Colombians,0.08,0.25,hero,positive
IMMIGRATION_ASYLUM,es,Family members,0.08,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,Syrian,0.08,0.875,victim,neutral
IMMIGRATION_ASYLUM,es,Refugee,0.08,0.25,victim,positive
IMMIGRATION_ASYLUM,es,Honduran migrants,0.08,0.25,victim,positive
IMMIGRATION_ASYLUM,es,Central American migrants,0.08,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,Asylum seekers,0.08,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,Gang members,0.08,0.25,perpetrator,negative
IMMIGRATION_ASYLUM,es,low-income,0.08,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,immigrants in Peru,0.08,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,Peruvian (Peru/Lima residents),0.08,0.25,other,neutral
IMMIGRATION_ASYLUM,es,University-educated (degree holder),0.08,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,construction worker,0.08,0.375,other,neutral
IMMIGRATION_ASYLUM,es,Family (parents),0.08,0.25,other,positive
IMMIGRATION_ASYLUM,es,young,0.08,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,adult,0.08,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,Christian (churchgoer),0.08,0.25,bystander,positive
IMMIGRATION_ASYLUM,es,Spanish speaker,0.08,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,low-wage worker,0.08,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,Immigrants,0.08,0.25,victim,positive
IMMIGRATION_ASYLUM,es,single mother,0.08,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,university graduate,0.08,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,Peruvians,0.08,0.25,other,neutral
IMMIGRATION_ASYLUM,es,family,0.08,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,undocumented immigrants,0.08,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,gang violence victims,0.08,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,immigrant/migrant,0.08,0.25,hero,positive
IMMIGRATION_ASYLUM,es,Mothers,0.08,0.25,victim,positive
IMMIGRATION_ASYLUM,es,young adults (27 years old),0.08,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,young adult (27 years old),0.08,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,migrants (general),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,Family caregiver,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,Person with a university education (university graduate),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,Sick/ill person (mother),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,educated,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,Colombian locals,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,es,volunteers,0.04,0.25,hero,positive
IMMIGRATION_ASYLUM,es,Single-parent family (implied),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,Young adult (27 years old),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,young adult (29 years old),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,es,29-year-old,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,Construction workers,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,es,Cafeteria workers,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,es,Woman (sister),0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,es,Syrian refugees,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,es,Syrians,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,war displaced people,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,es,Turkish,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,es,Teacher,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,es,Spanish-speaking (text language),0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,es,Muslim (inferred),0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,gang/armed group members,0.04,0.25,perpetrator,negative
IMMIGRATION_ASYLUM,es,Girls,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,es,Hondurans,0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,es,Mexicans,0.04,0.25,bystander,neutral
IMMIGRATION_ASYLUM,es,Armed group members,0.04,0.25,perpetrator,negative
IMMIGRATION_ASYLUM,es,Coyotes (human smugglers),0.04,0.25,perpetrator,negative
IMMIGRATION_ASYLUM,es,People from a violent neighborhood / low-income community,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,victim of gang violence,0.04,0.25,unspecified,neutral
IMMIGRATION_ASYLUM,es,nurses/healthcare workers,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,es,Child (girl),0.04,0.25,victim,positive
IMMIGRATION_ASYLUM,es,Migrant/Immigrant,0.04,0.25,victim,neutral
IMMIGRATION_ASYLUM,es,Nurse,0.04,0.25,other,positive
IMMIGRATION_ASYLUM,es,Office cleaner/Janitorial worker,0.04,0.25,other,neutral
IMMIGRATION_ASYLUM,es,nurse,0.04,0.25,victim,negative
IMMIGRATION_ASYLUM,es,immigrant/refugee,0.04,0.25,hero,positive
